date,hour,zone,device_id,power_kw_mean,power_kw_peak,voltage_v_mean,power_factor_mean,thd_pct_mean
2026-07-08,13,floor1,meter-floor1-01,152.0,153.53,229.8075,0.9335,3.8449999999999998
2026-07-08,13,floor2,meter-floor2-01,154.54500000000002,157.63,230.595,0.9532499999999999,2.7675
2026-07-08,13,serverroom,meter-server-01,169.975,217.16,230.5325,0.73,15.755
2026-07-08,14,building,meter-main-01,159.18,163.44,229.89249999999998,0.9452499999999999,2.705
2026-07-08,14,floor1,meter-floor1-01,156.3375,158.21,229.9775,0.9317500000000001,3.96
2026-07-08,14,floor2,meter-floor2-01,158.79500000000002,160.53,230.28,0.95775,2.8375
2026-07-08,14,serverroom,meter-server-01,157.245,161.54,230.75,0.7284999999999999,15.0725
2026-07-08,15,building,meter-main-01,158.745,161.65,228.95250000000001,0.942,2.8725
2026-07-08,15,floor1,meter-floor1-01,159.3375,163.14,230.0,0.9305,3.9475
2026-07-08,15,floor2,meter-floor2-01,159.94,161.71,228.6275,0.94875,2.86
2026-07-08,15,serverroom,meter-server-01,178.9675,217.81,229.5525,0.73125,16.4775
2026-07-08,16,building,meter-main-01,156.3225,159.14,229.885,0.94875,2.8
2026-07-08,16,floor1,meter-floor1-01,156.8225,158.56,229.225,0.931,3.8525
2026-07-08,16,floor2,meter-floor2-01,155.45,157.83,229.6925,0.9484999999999999,2.965
2026-07-08,16,serverroom,meter-server-01,158.7075,161.86,229.28,0.72475,15.185
2026-07-08,17,building,meter-main-01,148.2175,153.88,229.82750000000001,0.9522499999999999,2.675
2026-07-08,17,floor1,meter-floor1-01,149.7125,151.92,230.68,0.9247500000000001,4.27
2026-07-08,17,floor2,meter-floor2-01,150.4,151.71,229.60750000000002,0.95375,2.725
2026-07-08,17,serverroom,meter-server-01,148.3875,151.46,230.5625,0.727,15.32
2026-07-08,18,building,meter-main-01,138.0975,143.02,229.2675,0.948,2.6975
2026-07-08,18,floor1,meter-floor1-01,136.7875,138.73,230.5075,0.92925,4.077500000000001
2026-07-08,18,floor2,meter-floor2-01,136.54500000000002,142.79,229.5525,0.955,2.9725
2026-07-08,18,serverroom,meter-server-01,138.5,142.57,226.3275,0.73775,15.3525
2026-07-08,19,building,meter-main-01,50.8025,53.24,229.4975,0.948,2.665
2026-07-08,19,floor1,meter-floor1-01,49.9975,52.28,229.9,0.9295,4.0925
2026-07-08,19,floor2,meter-floor2-01,48.0575,51.86,230.645,0.9484999999999999,2.82
2026-07-08,19,serverroom,meter-server-01,58.834999999999994,77.46,230.515,0.732,15.97
2026-07-08,20,building,meter-main-01,50.239999999999995,51.33,228.95,0.9505,3.05
2026-07-08,20,floor1,meter-floor1-01,52.655,54.87,229.6425,0.924,4.2524999999999995
2026-07-08,20,floor2,meter-floor2-01,49.18,51.47,230.425,0.9492499999999999,2.795
2026-07-08,20,serverroom,meter-server-01,50.485,51.88,230.17499999999998,0.7364999999999999,15.0975
2026-07-08,21,building,meter-main-01,51.8725,53.39,230.17000000000002,0.947,2.7624999999999997
2026-07-08,21,floor1,meter-floor1-01,47.167500000000004,49.62,229.16250000000002,0.9287500000000001,4.13
2026-07-08,21,floor2,meter-floor2-01,50.792500000000004,54.54,230.5825,0.958,2.8975
2026-07-08,21,serverroom,meter-server-01,48.7775,51.44,229.8525,0.7184999999999999,15.325
2026-07-08,22,building,meter-main-01,51.29,54.58,229.655,0.9575,2.9050000000000002
2026-07-08,22,floor1,meter-floor1-01,51.14,53.63,230.1025,0.9225000000000001,4.095
2026-07-08,22,floor2,meter-floor2-01,48.8325,52.38,229.595,0.94775,2.91
2026-07-08,22,serverroom,meter-server-01,46.445,48.34,224.4975,0.73725,15.2475
2026-07-08,23,building,meter-main-01,46.644999999999996,49.07,230.2225,0.9584999999999999,2.9450000000000003
2026-07-08,23,floor1,meter-floor1-01,48.394999999999996,50.54,229.9675,0.9247500000000001,4.225
2026-07-08,23,floor2,meter-floor2-01,51.54,52.83,230.63,0.94,2.7725
2026-07-08,23,serverroom,meter-server-01,50.595,53.19,229.82999999999998,0.742,15.3975
2026-07-09,0,building,meter-main-01,49.3025,50.71,230.4875,0.95075,2.6350000000000002
2026-07-09,0,floor1,meter-floor1-01,51.935,55.29,229.8425,0.92525,4.2925
2026-07-09,0,floor2,meter-floor2-01,50.205,52.95,230.215,0.9502499999999999,2.775
2026-07-09,0,serverroom,meter-server-01,67.3825,120.19,230.4675,0.72925,15.8475
2026-07-09,1,building,meter-main-01,50.1325,51.94,230.23000000000002,0.9495,2.8425000000000002
2026-07-09,1,floor1,meter-floor1-01,51.315,55.26,230.195,0.9217500000000001,4.2675
2026-07-09,1,floor2,meter-floor2-01,50.7425,55.05,229.23000000000002,0.947,3.13
2026-07-09,1,serverroom,meter-server-01,49.115,51.52,226.9075,0.727,15.4125
2026-07-09,2,building,meter-main-01,50.8425,53.62,231.125,0.9405,2.7
2026-07-09,2,floor1,meter-floor1-01,52.5575,55.64,230.8475,0.9217500000000001,4.3875
2026-07-09,2,floor2,meter-floor2-01,48.7275,51.15,230.42000000000002,0.9552499999999999,2.73
2026-07-09,2,serverroom,meter-server-01,51.985,56.39,228.735,0.72025,15.3375
2026-07-09,3,building,meter-main-01,48.7675,50.01,230.51749999999998,0.9512499999999999,2.9
2026-07-09,3,floor1,meter-floor1-01,51.6175,54.45,229.95,0.9157500000000001,4.22
2026-07-09,3,floor2,meter-floor2-01,50.9025,54.17,230.1775,0.955,2.66
2026-07-09,3,serverroom,meter-server-01,50.0125,52.02,229.5075,0.73875,15.2775
2026-07-09,4,building,meter-main-01,49.2025,50.02,229.89249999999998,0.95275,3.0
2026-07-09,4,floor1,meter-floor1-01,47.8975,50.14,230.04250000000002,0.9245,4.525
2026-07-09,4,floor2,meter-floor2-01,49.9475,53.86,229.45499999999998,0.94025,2.6025
2026-07-09,4,serverroom,meter-server-01,49.417500000000004,50.41,228.6475,0.73075,15.125
2026-07-09,5,building,meter-main-01,50.1125,52.99,230.155,0.9475,2.88
2026-07-09,5,floor1,meter-floor1-01,47.8275,51.22,229.815,0.9225000000000001,4.35
2026-07-09,5,floor2,meter-floor2-01,50.1275,52.48,230.0775,0.9595,2.65
2026-07-09,5,serverroom,meter-server-01,50.86,54.95,223.3425,0.724,15.2575
2026-07-09,6,building,meter-main-01,48.572500000000005,51.45,229.9175,0.9504999999999999,2.6725
2026-07-09,6,floor1,meter-floor1-01,52.34,54.92,230.6975,0.91225,4.465
2026-07-09,6,floor2,meter-floor2-01,49.519999999999996,52.64,230.95,0.9552499999999999,2.7199999999999998
2026-07-09,6,serverroom,meter-server-01,46.22,47.66,230.0475,0.7315,15.217500000000001
2026-07-09,7,building,meter-main-01,48.2825,50.63,230.115,0.9524999999999999,2.8475
2026-07-09,7,floor1,meter-floor1-01,50.94,52.1,230.1675,0.9247500000000001,4.6425
2026-07-09,7,floor2,meter-floor2-01,51.4725,54.69,230.5275,0.94425,2.8975
2026-07-09,7,serverroom,meter-server-01,49.3425,52.64,229.78,0.72225,15.415
2026-07-09,8,building,meter-main-01,89.2225,97.48,229.04250000000002,0.944,2.655
2026-07-09,8,floor1,meter-floor1-01,89.1825,93.29,229.565,0.918,4.72
2026-07-09,8,floor2,meter-floor2-01,91.2525,94.74,229.4375,0.95,2.8575
2026-07-09,8,serverroom,meter-server-01,89.7125,95.45,230.1225,0.72125,15.325
2026-07-09,9,building,meter-main-01,107.3075,114.18,229.79250000000002,0.958,2.7525
2026-07-09,9,floor1,meter-floor1-01,108.13499999999999,113.39,230.1875,0.9135,4.6850000000000005
2026-07-09,9,floor2,meter-floor2-01,105.13,109.83,229.245,0.95875,2.9725
2026-07-09,9,serverroom,meter-server-01,108.89,115.5,228.925,0.725,15.39
2026-07-09,10,building,meter-main-01,123.15,131.41,230.485,0.948,2.8275
2026-07-09,10,floor1,meter-floor1-01,120.5775,127.54,230.305,0.9185000000000001,4.8100000000000005
2026-07-09,10,floor2,meter-floor2-01,121.5025,127.84,229.8525,0.952,2.7175000000000002
2026-07-09,10,serverroom,meter-server-01,133.4675,159.65,225.23,0.72325,15.982499999999998
2026-07-09,11,building,meter-main-01,137.735,144.16,230.585,0.94775,2.7975
2026-07-09,11,floor1,meter-floor1-01,135.415,137.64,229.3375,0.9225000000000001,4.6850000000000005
2026-07-09,11,floor2,meter-floor2-01,136.445,139.12,229.57,0.95075,2.7725
2026-07-09,11,serverroom,meter-server-01,159.655,205.94,229.545,0.73075,16.814999999999998
2026-07-09,12,building,meter-main-01,145.965,150.25,230.3575,0.9452499999999999,2.7325
2026-07-09,12,floor1,meter-floor1-01,146.91500000000002,152.18,229.375,0.921,4.51
2026-07-09,12,floor2,meter-floor2-01,144.64,148.14,230.07,0.95575,2.735
2026-07-09,12,serverroom,meter-server-01,150.37,173.18,230.39,0.72825,16.205
2026-07-09,13,building,meter-main-01,157.9775,160.48,230.365,0.9564999999999999,2.645
2026-07-09,13,floor1,meter-floor1-01,152.9475,156.92,229.6025,0.929,4.965
2026-07-09,13,floor2,meter-floor2-01,155.435,159.65,230.3775,0.9524999999999999,2.705
2026-07-09,13,serverroom,meter-server-01,155.5125,156.88,229.39,0.725,15.1975
2026-07-09,14,building,meter-main-01,157.585,161.72,229.70250000000001,0.9492499999999999,2.7425
2026-07-09,14,floor1,meter-floor1-01,157.81,160.46,230.45,0.9065000000000001,4.7725
2026-07-09,14,floor2,meter-floor2-01,160.175,163.78,229.4675,0.9464999999999999,2.6525
2026-07-09,14,serverroom,meter-server-01,158.5525,161.93,231.01500000000001,0.7335,15.1025
2026-07-09,15,building,meter-main-01,159.1825,162.66,230.04,0.9532499999999999,2.8625
2026-07-09,15,floor1,meter-floor1-01,160.455,163.21,229.595,0.909,4.9975000000000005
2026-07-09,15,floor2,meter-floor2-01,159.84,163.32,231.0375,0.9562499999999999,2.8225
2026-07-09,15,serverroom,meter-server-01,188.42,220.44,228.89499999999998,0.7284999999999999,16.6625
2026-07-09,16,building,meter-main-01,155.9375,161.01,229.8975,0.9512499999999999,3.0625
2026-07-09,16,floor1,meter-floor1-01,156.1675,158.64,230.1875,0.9177500000000001,4.83
2026-07-09,16,floor2,meter-floor2-01,153.7375,158.49,229.7,0.95075,2.71
2026-07-09,16,serverroom,meter-server-01,166.82,199.13,230.315,0.72525,16.015
2026-07-09,17,building,meter-main-01,149.1075,151.01,229.3775,0.958,2.855
2026-07-09,17,floor1,meter-floor1-01,148.835,156.8,229.4525,0.9145000000000001,4.904999999999999
2026-07-09,17,floor2,meter-floor2-01,148.1375,155.63,229.84,0.9502499999999999,2.73
2026-07-09,17,serverroom,meter-server-01,147.385,157.32,229.87,0.731,15.195
2026-07-09,18,building,meter-main-01,136.38,141.49,230.77,0.9582499999999999,2.69
2026-07-09,18,floor1,meter-floor1-01,144.3825,161.7,229.825,0.905,5.675
2026-07-09,18,floor2,meter-floor2-01,138.49,145.36,230.745,0.9445,2.67
2026-07-09,18,serverroom,meter-server-01,148.28,185.2,230.39249999999998,0.72225,16.045
2026-07-09,19,building,meter-main-01,51.475,56.56,230.45,0.94675,2.76
2026-07-09,19,floor1,meter-floor1-01,51.195,54.84,229.825,0.90825,5.245
2026-07-09,19,floor2,meter-floor2-01,47.365,52.45,230.64749999999998,0.9512499999999999,2.9875
2026-07-09,19,serverroom,meter-server-01,49.239999999999995,51.26,229.9875,0.7284999999999999,15.26
2026-07-09,20,building,meter-main-01,48.465,52.77,230.155,0.96075,2.715
2026-07-09,20,floor1,meter-floor1-01,53.3675,63.17,230.0475,0.9115,5.715
2026-07-09,20,floor2,meter-floor2-01,46.43,52.02,229.55,0.9512499999999999,2.6475
2026-07-09,20,serverroom,meter-server-01,66.535,119.72,230.3725,0.7284999999999999,15.9625
2026-07-09,21,building,meter-main-01,49.45,51.09,229.9275,0.94975,2.6574999999999998
2026-07-09,21,floor1,meter-floor1-01,48.5775,55.82,228.5475,0.9107500000000001,5.245
2026-07-09,21,floor2,meter-floor2-01,51.095,52.75,230.4575,0.9495,2.585
2026-07-09,21,serverroom,meter-server-01,51.3375,54.79,229.28,0.7132499999999999,15.307500000000001
2026-07-09,22,building,meter-main-01,50.7025,51.59,230.425,0.952,2.6475
2026-07-09,22,floor1,meter-floor1-01,48.417500000000004,49.1,230.0,0.91225,5.0225
2026-07-09,22,floor2,meter-floor2-01,51.765,55.21,230.1475,0.94575,2.8275
2026-07-09,22,serverroom,meter-server-01,49.5325,53.92,229.07750000000001,0.71175,15.3
2026-07-09,23,building,meter-main-01,51.62,57.11,230.2775,0.958,2.675
2026-07-09,23,floor1,meter-floor1-01,50.495,52.28,229.60000000000002,0.909,5.470000000000001
2026-07-09,23,floor2,meter-floor2-01,47.91,51.58,230.5525,0.9562499999999999,3.0825
2026-07-09,23,serverroom,meter-server-01,50.61,52.17,224.17000000000002,0.71675,15.5625
2026-07-10,0,building,meter-main-01,49.817499999999995,54.45,230.235,0.9484999999999999,2.7025
2026-07-10,0,floor1,meter-floor1-01,49.2,51.47,229.7025,0.90225,5.2475
2026-07-10,0,floor2,meter-floor2-01,49.4075,55.8,230.3325,0.951,2.795
2026-07-10,0,serverroom,meter-server-01,64.7175,106.73,229.85000000000002,0.735,16.195
2026-07-10,1,building,meter-main-01,48.33,49.21,230.02,0.9464999999999999,2.9925
2026-07-10,1,floor1,meter-floor1-01,48.155,50.72,229.98,0.906,5.4025
2026-07-10,1,floor2,meter-floor2-01,48.95,50.67,230.6825,0.94875,2.9025
2026-07-10,1,serverroom,meter-server-01,63.4725,106.63,230.0675,0.73425,16.31
2026-07-10,2,building,meter-main-01,50.475,56.22,231.04250000000002,0.951,2.8125
2026-07-10,2,floor1,meter-floor1-01,50.004999999999995,52.83,230.695,0.90325,5.3825
2026-07-10,2,floor2,meter-floor2-01,50.85,54.99,230.5625,0.9532499999999999,2.775
2026-07-10,2,serverroom,meter-server-01,51.4325,53.61,228.1825,0.7275,15.49
2026-07-10,3,building,meter-main-01,48.4925,52.3,230.41,0.96075,2.7199999999999998
2026-07-10,3,floor1,meter-floor1-01,49.4825,53.86,230.4325,0.89725,5.2475000000000005
2026-07-10,3,floor2,meter-floor2-01,48.0025,52.16,230.0325,0.95875,2.82
2026-07-10,3,serverroom,meter-server-01,51.6675,54.12,224.4825,0.72825,15.44
2026-07-10,4,building,meter-main-01,52.932500000000005,56.86,230.4725,0.94275,2.895
2026-07-10,4,floor1,meter-floor1-01,51.1825,56.94,229.9375,0.907,5.215
2026-07-10,4,floor2,meter-floor2-01,53.3125,56.91,229.13,0.9535,2.8725
2026-07-10,4,serverroom,meter-server-01,48.455,49.52,224.845,0.7255,15.6125
2026-07-10,5,building,meter-main-01,48.9925,54.07,229.4725,0.94425,2.6799999999999997
2026-07-10,5,floor1,meter-floor1-01,49.7175,51.79,230.35,0.9095,5.5575
2026-07-10,5,floor2,meter-floor2-01,51.629999999999995,56.96,230.475,0.95,2.805
2026-07-10,5,serverroom,meter-server-01,60.4,93.64,229.72750000000002,0.731,16.255000000000003
2026-07-10,6,building,meter-main-01,46.46,48.38,229.6475,0.954,2.8225000000000002
2026-07-10,6,floor1,meter-floor1-01,50.2475,51.36,229.975,0.90075,5.3375
2026-07-10,6,floor2,meter-floor2-01,50.432500000000005,52.06,228.735,0.95175,2.9375
2026-07-10,6,serverroom,meter-server-01,63.61,105.47,227.97500000000002,0.72775,16.22
2026-07-10,7,building,meter-main-01,52.31,56.13,230.68,0.9572499999999999,2.6025
2026-07-10,7,floor1,meter-floor1-01,50.5325,51.45,229.2625,0.901,5.4575
2026-07-10,7,floor2,meter-floor2-01,48.6975,50.57,230.565,0.94575,2.94
2026-07-10,7,serverroom,meter-server-01,51.3775,53.05,229.8425,0.72475,15.4775
2026-07-10,8,building,meter-main-01,91.9475,97.68,229.73749999999998,0.9450000000000001,2.725
2026-07-10,8,floor1,meter-floor1-01,88.4575,91.01,230.9025,0.904,5.72
2026-07-10,8,floor2,meter-floor2-01,90.4225,96.43,229.9925,0.945,2.77
2026-07-10,8,serverroom,meter-server-01,108.22,166.9,230.085,0.733,16.085
2026-07-10,9,building,meter-main-01,107.3275,117.76,230.4875,0.942,2.84
2026-07-10,9,floor1,meter-floor1-01,105.52250000000001,108.7,229.885,0.8995,5.615
2026-07-10,9,floor2,meter-floor2-01,108.11250000000001,113.93,229.095,0.94775,2.8075
2026-07-10,9,serverroom,meter-server-01,104.455,107.83,220.175,0.72525,15.53
2026-07-10,10,building,meter-main-01,120.84,125.15,229.36,0.9522499999999999,2.945
2026-07-10,10,floor1,meter-floor1-01,123.22749999999999,127.69,229.4475,0.90375,5.7875
2026-07-10,10,floor2,meter-floor2-01,121.6725,127.66,230.19,0.9575,2.9275
2026-07-10,10,serverroom,meter-server-01,150.03,192.49,230.1975,0.7275,16.9225
2026-07-10,11,building,meter-main-01,136.3075,143.97,231.0425,0.9562499999999999,2.9775
2026-07-10,11,floor1,meter-floor1-01,136.7175,143.93,230.1675,0.89725,5.7075
2026-07-10,11,floor2,meter-floor2-01,131.3525,134.29,229.92000000000002,0.95175,2.63
2026-07-10,11,serverroom,meter-server-01,132.9875,139.78,227.4025,0.719,15.52
2026-07-10,12,building,meter-main-01,148.35500000000002,151.08,230.45749999999998,0.956,2.705
2026-07-10,12,floor1,meter-floor1-01,147.355,150.07,230.4275,0.89525,5.71
2026-07-10,12,floor2,meter-floor2-01,145.4325,151.77,230.5,0.94675,2.86
2026-07-10,12,serverroom,meter-server-01,147.005,148.56,221.5325,0.719,15.5975
2026-07-10,13,building,meter-main-01,156.41500000000002,161.33,230.0675,0.947,2.615
2026-07-10,13,floor1,meter-floor1-01,154.62,158.34,229.72750000000002,0.902,5.805
2026-07-10,13,floor2,meter-floor2-01,155.36,159.68,229.845,0.9522499999999999,2.825
2026-07-10,13,serverroom,meter-server-01,154.3875,157.24,230.54500000000002,0.71775,15.385
2026-07-10,14,building,meter-main-01,159.5975,161.75,229.475,0.9462499999999999,2.86
2026-07-10,14,floor1,meter-floor1-01,158.95499999999998,161.78,229.12,0.90175,5.7425
2026-07-10,14,floor2,meter-floor2-01,161.535,165.67,230.4875,0.95475,2.8825000000000003
2026-07-10,14,serverroom,meter-server-01,160.0075,166.73,228.29,0.72475,15.385
2026-07-10,15,building,meter-main-01,160.1275,164.93,230.8825,0.9635,3.0825
2026-07-10,15,floor1,meter-floor1-01,158.75,161.67,229.7525,0.89725,5.865
2026-07-10,15,floor2,meter-floor2-01,157.9375,165.61,229.985,0.9405,2.8274999999999997
2026-07-10,15,serverroom,meter-server-01,161.39499999999998,162.74,228.785,0.72125,15.69
2026-07-10,16,building,meter-main-01,156.195,165.2,229.73000000000002,0.9495,2.83
2026-07-10,16,floor1,meter-floor1-01,156.155,160.82,230.3325,0.88725,5.945
2026-07-10,16,floor2,meter-floor2-01,155.9925,160.14,228.8925,0.94975,2.845
2026-07-10,16,serverroom,meter-server-01,157.255,161.65,229.0925,0.726,15.5725
2026-07-10,17,building,meter-main-01,149.1625,153.26,230.7025,0.949,2.8575
2026-07-10,17,floor1,meter-floor1-01,151.7525,154.91,230.89749999999998,0.89275,5.9350000000000005
2026-07-10,17,floor2,meter-floor2-01,149.535,151.64,229.54749999999999,0.9502499999999999,2.81
2026-07-10,17,serverroom,meter-server-01,148.8125,152.59,230.495,0.72475,15.83
2026-07-10,18,building,meter-main-01,137.9675,142.79,228.9475,0.95275,2.9
2026-07-10,18,floor1,meter-floor1-01,139.09,144.27,229.99,0.889,6.085
2026-07-10,18,floor2,meter-floor2-01,137.365,143.14,230.06,0.954,3.2824999999999998
2026-07-10,18,serverroom,meter-server-01,136.83249999999998,140.33,230.9975,0.72075,15.475000000000001
2026-07-10,19,building,meter-main-01,50.71,54.76,230.445,0.95475,2.9
2026-07-10,19,floor1,meter-floor1-01,52.32,65.65,230.6675,0.8875,7.015000000000001
2026-07-10,19,floor2,meter-floor2-01,50.79,53.21,230.2875,0.945,2.755
2026-07-10,19,serverroom,meter-server-01,51.0575,53.57,221.2875,0.72025,15.2975
2026-07-10,20,building,meter-main-01,50.4225,52.07,229.49,0.95375,2.7
2026-07-10,20,floor1,meter-floor1-01,51.7425,53.33,229.3625,0.8865000000000001,6.172499999999999
2026-07-10,20,floor2,meter-floor2-01,49.7525,53.02,231.1825,0.95275,2.8225
2026-07-10,20,serverroom,meter-server-01,62.0325,96.59,228.12,0.7182499999999999,16.3625
2026-07-10,21,building,meter-main-01,50.835,52.85,229.10750000000002,0.9502499999999999,2.925
2026-07-10,21,floor1,meter-floor1-01,50.5375,51.92,230.35000000000002,0.886,6.2175
2026-07-10,21,floor2,meter-floor2-01,48.5675,56.87,230.3375,0.944,2.84
2026-07-10,21,serverroom,meter-server-01,46.7925,51.4,229.38,0.72025,15.6025
2026-07-10,22,building,meter-main-01,51.629999999999995,56.5,230.1925,0.9552499999999999,2.875
2026-07-10,22,floor1,meter-floor1-01,48.305,49.58,230.4275,0.88025,6.195
2026-07-10,22,floor2,meter-floor2-01,50.4,53.15,229.57750000000001,0.9515,2.6625
2026-07-10,22,serverroom,meter-server-01,50.315,53.83,229.9225,0.72325,15.6275
2026-07-10,23,building,meter-main-01,50.5575,52.16,229.8575,0.95275,2.9425
2026-07-10,23,floor1,meter-floor1-01,49.5175,54.04,229.3475,0.892,6.1825
2026-07-10,23,floor2,meter-floor2-01,55.4375,57.18,229.7775,0.94875,2.8175
2026-07-10,23,serverroom,meter-server-01,67.75750000000001,117.01,225.52,0.72825,16.2675
2026-07-11,0,building,meter-main-01,52.2325,53.75,230.2225,0.953,2.76
2026-07-11,0,floor1,meter-floor1-01,48.01,53.12,228.93,0.8905000000000001,6.3
2026-07-11,0,floor2,meter-floor2-01,49.4075,51.17,229.5225,0.95575,2.77
2026-07-11,0,serverroom,meter-server-01,51.6625,52.98,229.4375,0.73325,15.485
2026-07-11,1,building,meter-main-01,51.1075,53.29,230.1175,0.9492499999999999,2.8225
2026-07-11,1,floor1,meter-floor1-01,50.0575,52.74,229.8625,0.8805000000000001,6.365
2026-07-11,1,floor2,meter-floor2-01,51.175,52.9,228.9975,0.9555,2.9125
2026-07-11,1,serverroom,meter-server-01,51.915,55.87,229.74,0.723,15.575000000000001
2026-07-11,2,building,meter-main-01,51.47,53.77,229.6925,0.9545,2.82
2026-07-11,2,floor1,meter-floor1-01,49.41,51.47,230.71249999999998,0.88825,6.33
2026-07-11,2,floor2,meter-floor2-01,51.8025,53.35,229.495,0.9532499999999999,2.77
2026-07-11,2,serverroom,meter-server-01,51.7425,53.6,230.08,0.72975,15.5175
2026-07-11,3,building,meter-main-01,51.93,55.9,230.2825,0.9462499999999999,2.9000000000000004
2026-07-11,3,floor1,meter-floor1-01,49.6875,53.46,229.72,0.89325,6.545
2026-07-11,3,floor2,meter-floor2-01,47.905,50.26,230.44,0.94275,2.87
2026-07-11,3,serverroom,meter-server-01,63.1725,104.02,225.6975,0.712,16.4675
2026-07-11,4,building,meter-main-01,51.96,55.56,230.485,0.949,2.7525
2026-07-11,4,floor1,meter-floor1-01,51.41,53.74,230.1375,0.88325,6.615
2026-07-11,4,floor2,meter-floor2-01,50.4925,53.73,230.21,0.957,2.7475
2026-07-11,4,serverroom,meter-server-01,49.1625,51.04,224.925,0.7244999999999999,15.6
2026-07-11,5,building,meter-main-01,51.805,53.56,229.5775,0.9515,2.6825
2026-07-11,5,floor1,meter-floor1-01,50.894999999999996,54.29,229.92499999999998,0.8825000000000001,6.5225
2026-07-11,5,floor2,meter-floor2-01,53.3625,56.06,229.85,0.9504999999999999,2.745
2026-07-11,5,serverroom,meter-server-01,60.02,90.75,229.715,0.7082499999999999,16.2475
2026-07-11,6,building,meter-main-01,47.8575,48.62,230.9375,0.9445,2.905
2026-07-11,6,floor1,meter-floor1-01,52.0225,54.18,228.3775,0.879,6.925
2026-07-11,6,floor2,meter-floor2-01,50.8675,54.74,230.215,0.9572499999999999,2.82
2026-07-11,6,serverroom,meter-server-01,72.92,100.42,230.2025,0.7112499999999999,16.9875
2026-07-11,7,building,meter-main-01,49.019999999999996,51.8,229.7525,0.953,2.82
2026-07-11,7,floor1,meter-floor1-01,55.6125,65.08,229.625,0.876,7.532500000000001
2026-07-11,7,floor2,meter-floor2-01,52.14,55.3,229.1675,0.94775,2.8925
2026-07-11,7,serverroom,meter-server-01,48.385,50.96,225.5325,0.72475,15.495000000000001
2026-07-11,8,building,meter-main-01,47.295,51.4,229.4875,0.9465,2.6399999999999997
2026-07-11,8,floor1,meter-floor1-01,46.9475,47.44,228.6825,0.88225,6.82
2026-07-11,8,floor2,meter-floor2-01,49.6925,51.11,230.1775,0.94225,3.09
2026-07-11,8,serverroom,meter-server-01,60.4,85.54,229.345,0.726,16.36
2026-07-11,9,building,meter-main-01,49.9575,54.31,229.465,0.94875,2.755
2026-07-11,9,floor1,meter-floor1-01,50.83,53.03,230.2275,0.87775,6.95
2026-07-11,9,floor2,meter-floor2-01,48.2625,50.89,229.935,0.94975,2.8475
2026-07-11,9,serverroom,meter-server-01,53.43,56.67,226.31,0.72725,15.629999999999999
2026-07-11,10,building,meter-main-01,51.51,53.83,230.065,0.9424999999999999,2.8225
2026-07-11,10,floor1,meter-floor1-01,51.71,55.3,229.2125,0.8815,7.047499999999999
2026-07-11,10,floor2,meter-floor2-01,46.5275,50.26,229.1775,0.949,2.8175
2026-07-11,10,serverroom,meter-server-01,49.7825,52.12,230.4075,0.72325,15.61
2026-07-11,11,building,meter-main-01,51.8975,55.75,230.6975,0.9375,2.9275
2026-07-11,11,floor1,meter-floor1-01,49.775,52.77,230.82999999999998,0.8694999999999999,6.855
2026-07-11,11,floor2,meter-floor2-01,51.1725,53.81,228.9625,0.949,2.7575
2026-07-11,11,serverroom,meter-server-01,47.95,51.33,229.835,0.72275,15.637500000000001
2026-07-11,12,building,meter-main-01,49.7475,52.0,229.535,0.956,2.7800000000000002
2026-07-11,12,floor1,meter-floor1-01,53.5525,67.44,228.9425,0.873,7.7525
2026-07-11,12,floor2,meter-floor2-01,48.235,49.09,229.9775,0.9522499999999999,2.8
2026-07-11,12,serverroom,meter-server-01,52.345,53.55,230.39249999999998,0.715,15.52
2026-07-11,13,building,meter-main-01,49.9525,55.09,230.395,0.94975,2.5549999999999997
2026-07-11,13,floor1,meter-floor1-01,50.875,51.95,229.3425,0.8705,7.125
2026-07-11,13,floor2,meter-floor2-01,47.4875,53.01,230.345,0.951,2.9525
2026-07-11,13,serverroom,meter-server-01,47.975,53.26,230.69,0.724,15.475
2026-07-11,14,building,meter-main-01,49.8125,51.52,230.5475,0.9504999999999999,2.8525
2026-07-11,14,floor1,meter-floor1-01,52.0075,54.77,229.9375,0.883,7.255
2026-07-11,14,floor2,meter-floor2-01,50.4425,51.42,230.0475,0.9502499999999999,2.8525
2026-07-11,14,serverroom,meter-server-01,51.207499999999996,54.63,220.9975,0.722,15.5425
2026-07-11,15,building,meter-main-01,49.0275,51.63,228.6075,0.94425,3.2425
2026-07-11,15,floor1,meter-floor1-01,50.96,54.87,230.1025,0.8645,6.955
2026-07-11,15,floor2,meter-floor2-01,49.2825,52.13,229.915,0.9502499999999999,2.6675
2026-07-11,15,serverroom,meter-server-01,55.6475,78.02,229.3775,0.714,16.29
2026-07-11,16,building,meter-main-01,52.9775,57.67,230.20499999999998,0.9455,2.8025
2026-07-11,16,floor1,meter-floor1-01,50.9675,53.31,230.25,0.87075,7.1575
2026-07-11,16,floor2,meter-floor2-01,51.47,54.33,230.7725,0.95,2.795
2026-07-11,16,serverroom,meter-server-01,62.957499999999996,105.28,229.8025,0.72125,16.365000000000002
2026-07-11,17,building,meter-main-01,49.86,54.53,229.8825,0.9544999999999999,2.94
2026-07-11,17,floor1,meter-floor1-01,50.4525,50.74,229.7525,0.87275,7.22
