date,hour,zone,device_id,occupancy_mean,occupancy_peak,desk_utilization_pct,booking_rate,ghost_bookings
2026-07-08,22,meetingB,occ-meeting-b,1.5,2.0,1.25,0.0,0
2026-07-08,23,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-08,23,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-08,23,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-08,23,meetingB,occ-meeting-b,1.5,2.0,1.25,0.0,0
2026-07-09,0,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-09,0,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-09,0,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-09,0,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-09,1,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-09,1,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-09,1,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-09,1,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-09,2,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-09,2,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-09,2,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-09,2,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-09,3,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-09,3,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-09,3,meetingA,occ-meeting-a,2.0,2.0,1.25,0.0,0
2026-07-09,3,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-09,4,floor1,occ-floor1-01,0.5,1.0,1.25,0.0,0
2026-07-09,4,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-09,4,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-09,4,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-09,5,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-09,5,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-09,5,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
2026-07-09,5,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-09,6,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-09,6,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-09,6,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-09,6,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-09,7,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-09,7,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-09,7,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-09,7,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-09,8,floor1,occ-floor1-01,18.5,19.0,43.75,0.0,0
2026-07-09,8,floor2,occ-floor2-01,23.0,26.0,55.0,1.0,0
2026-07-09,8,meetingA,occ-meeting-a,21.5,22.0,51.25,0.0,0
2026-07-09,8,meetingB,occ-meeting-b,24.5,25.0,57.5,0.5,0
2026-07-09,9,floor1,occ-floor1-01,28.0,29.0,67.5,1.0,0
2026-07-09,9,floor2,occ-floor2-01,28.0,29.0,67.5,1.0,1
2026-07-09,9,meetingA,occ-meeting-a,28.0,31.0,67.5,0.5,0
2026-07-09,9,meetingB,occ-meeting-b,30.0,32.0,71.25,0.5,0
2026-07-09,10,floor1,occ-floor1-01,33.5,35.0,78.75,1.0,0
2026-07-09,10,floor2,occ-floor2-01,30.5,31.0,75.0,1.0,1
2026-07-09,10,meetingA,occ-meeting-a,32.0,33.0,75.0,0.5,0
2026-07-09,10,meetingB,occ-meeting-b,31.0,32.0,76.25,0.0,0
2026-07-09,11,floor1,occ-floor1-01,38.0,39.0,92.5,0.0,0
2026-07-09,11,floor2,occ-floor2-01,36.0,38.0,87.5,1.0,0
2026-07-09,11,meetingA,occ-meeting-a,34.0,34.0,81.25,0.0,0
2026-07-09,11,meetingB,occ-meeting-b,37.5,38.0,90.0,0.5,0
2026-07-09,12,floor1,occ-floor1-01,37.0,38.0,87.5,0.0,0
2026-07-09,12,floor2,occ-floor2-01,36.0,38.0,87.5,0.5,0
2026-07-09,12,meetingA,occ-meeting-a,35.0,36.0,85.0,0.0,0
2026-07-09,12,meetingB,occ-meeting-b,34.5,36.0,83.75,1.0,0
2026-07-09,13,floor1,occ-floor1-01,37.0,37.0,90.0,0.0,0
2026-07-09,13,floor2,occ-floor2-01,34.0,35.0,82.5,1.0,1
2026-07-09,13,meetingA,occ-meeting-a,38.0,41.0,92.5,1.0,0
2026-07-09,13,meetingB,occ-meeting-b,41.0,42.0,100.0,0.0,0
2026-07-09,14,floor1,occ-floor1-01,36.0,38.0,88.75,0.0,0
2026-07-09,14,floor2,occ-floor2-01,34.5,36.0,86.25,0.5,0
2026-07-09,14,meetingA,occ-meeting-a,37.0,40.0,92.5,0.5,0
2026-07-09,14,meetingB,occ-meeting-b,34.0,35.0,82.5,0.5,0
2026-07-09,15,floor1,occ-floor1-01,34.5,37.0,83.75,0.5,0
2026-07-09,15,floor2,occ-floor2-01,34.5,35.0,83.75,0.5,0
2026-07-09,15,meetingA,occ-meeting-a,33.0,34.0,81.25,0.5,1
2026-07-09,15,meetingB,occ-meeting-b,33.5,34.0,83.75,1.0,0
2026-07-09,16,floor1,occ-floor1-01,27.5,28.0,67.5,0.5,0
2026-07-09,16,floor2,occ-floor2-01,27.5,29.0,68.75,0.5,0
2026-07-09,16,meetingA,occ-meeting-a,27.0,27.0,66.25,1.0,0
2026-07-09,16,meetingB,occ-meeting-b,29.5,30.0,68.75,0.5,0
2026-07-09,17,floor1,occ-floor1-01,19.5,22.0,47.5,1.0,0
2026-07-09,17,floor2,occ-floor2-01,20.0,22.0,48.75,0.5,1
2026-07-09,17,meetingA,occ-meeting-a,18.5,21.0,43.75,0.0,0
2026-07-09,17,meetingB,occ-meeting-b,20.5,21.0,47.5,0.5,0
2026-07-09,18,floor1,occ-floor1-01,10.5,13.0,23.75,0.0,0
2026-07-09,18,floor2,occ-floor2-01,11.5,12.0,27.5,0.5,0
2026-07-09,18,meetingA,occ-meeting-a,9.5,11.0,23.75,0.5,0
2026-07-09,18,meetingB,occ-meeting-b,10.0,10.0,25.0,0.0,0
2026-07-09,19,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-09,19,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-09,19,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-09,19,meetingB,occ-meeting-b,1.5,3.0,1.25,0.0,0
2026-07-09,20,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-09,20,floor2,occ-floor2-01,1.5,2.0,1.25,0.0,0
2026-07-09,20,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-09,20,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-09,21,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-09,21,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-09,21,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-09,21,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-09,22,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-09,22,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-09,22,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-09,22,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-09,23,floor1,occ-floor1-01,2.5,3.0,1.25,0.0,0
2026-07-09,23,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-09,23,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-09,23,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-10,0,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-10,0,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-10,0,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-10,0,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-10,1,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-10,1,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-10,1,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-10,1,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-10,2,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-10,2,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,2,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-10,2,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-10,3,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-10,3,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,3,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-10,3,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-10,4,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-10,4,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,4,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-10,4,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-10,5,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-10,5,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-10,5,meetingA,occ-meeting-a,2.0,3.0,1.25,0.0,0
2026-07-10,5,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-10,6,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-10,6,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-10,6,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-10,6,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-10,7,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-10,7,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-10,7,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-10,7,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-10,8,floor1,occ-floor1-01,21.5,25.0,51.25,1.0,0
2026-07-10,8,floor2,occ-floor2-01,21.0,21.0,50.0,0.5,0
2026-07-10,8,meetingA,occ-meeting-a,22.5,26.0,53.75,0.5,0
2026-07-10,8,meetingB,occ-meeting-b,22.0,25.0,53.75,0.0,0
2026-07-10,9,floor1,occ-floor1-01,25.5,31.0,62.5,0.5,0
2026-07-10,9,floor2,occ-floor2-01,28.5,29.0,70.0,0.5,0
2026-07-10,9,meetingA,occ-meeting-a,27.5,29.0,68.75,1.0,1
2026-07-10,9,meetingB,occ-meeting-b,24.5,25.0,61.25,1.0,0
2026-07-10,10,floor1,occ-floor1-01,31.5,32.0,76.25,0.0,0
2026-07-10,10,floor2,occ-floor2-01,31.0,35.0,73.75,1.0,0
2026-07-10,10,meetingA,occ-meeting-a,34.0,35.0,81.25,0.5,0
2026-07-10,10,meetingB,occ-meeting-b,32.5,33.0,77.5,1.0,0
2026-07-10,11,floor1,occ-floor1-01,32.5,34.0,78.75,1.0,1
2026-07-10,11,floor2,occ-floor2-01,35.5,38.0,86.25,0.5,0
2026-07-10,11,meetingA,occ-meeting-a,35.0,36.0,83.75,0.0,0
2026-07-10,11,meetingB,occ-meeting-b,35.0,36.0,85.0,1.0,2
2026-07-10,12,floor1,occ-floor1-01,39.0,42.0,95.0,0.5,0
2026-07-10,12,floor2,occ-floor2-01,36.5,38.0,90.0,0.5,0
2026-07-10,12,meetingA,occ-meeting-a,36.0,37.0,90.0,1.0,0
2026-07-10,12,meetingB,occ-meeting-b,36.0,37.0,85.0,0.5,0
2026-07-10,13,floor1,occ-floor1-01,39.5,41.0,96.25,0.5,0
2026-07-10,13,floor2,occ-floor2-01,38.0,38.0,91.25,1.0,0
2026-07-10,13,meetingA,occ-meeting-a,37.0,38.0,88.75,0.0,0
2026-07-10,13,meetingB,occ-meeting-b,38.0,39.0,92.5,0.0,0
2026-07-10,14,floor1,occ-floor1-01,37.0,38.0,91.25,0.5,0
2026-07-10,14,floor2,occ-floor2-01,38.5,39.0,93.75,0.5,0
2026-07-10,14,meetingA,occ-meeting-a,38.0,38.0,93.75,1.0,0
2026-07-10,14,meetingB,occ-meeting-b,37.0,38.0,90.0,0.0,0
2026-07-10,15,floor1,occ-floor1-01,33.5,34.0,81.25,0.0,0
2026-07-10,15,floor2,occ-floor2-01,33.0,34.0,77.5,0.5,0
2026-07-10,15,meetingA,occ-meeting-a,33.0,34.0,80.0,0.0,0
2026-07-10,15,meetingB,occ-meeting-b,33.0,36.0,78.75,0.0,0
2026-07-10,16,floor1,occ-floor1-01,24.5,25.0,61.25,1.0,0
2026-07-10,16,floor2,occ-floor2-01,26.5,28.0,62.5,1.0,0
2026-07-10,16,meetingA,occ-meeting-a,30.0,32.0,71.25,0.0,0
2026-07-10,16,meetingB,occ-meeting-b,28.0,31.0,68.75,0.5,0
2026-07-10,17,floor1,occ-floor1-01,19.5,21.0,45.0,1.0,1
2026-07-10,17,floor2,occ-floor2-01,18.0,20.0,40.0,0.0,0
2026-07-10,17,meetingA,occ-meeting-a,20.5,23.0,50.0,0.5,1
2026-07-10,17,meetingB,occ-meeting-b,19.0,19.0,47.5,0.5,0
2026-07-10,18,floor1,occ-floor1-01,9.5,12.0,21.25,0.0,0
2026-07-10,18,floor2,occ-floor2-01,13.0,15.0,28.75,1.0,0
2026-07-10,18,meetingA,occ-meeting-a,11.0,14.0,25.0,0.5,0
2026-07-10,18,meetingB,occ-meeting-b,10.5,13.0,26.25,0.5,1
2026-07-10,19,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-10,19,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-10,19,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-10,19,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-10,20,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-10,20,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-10,20,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-10,20,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-10,21,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-10,21,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,21,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-10,21,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-10,22,floor1,occ-floor1-01,1.5,3.0,1.25,0.0,0
2026-07-10,22,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,22,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-10,22,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-10,23,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-10,23,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-10,23,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-10,23,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,0,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-11,0,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,0,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-11,0,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-11,1,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-11,1,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,1,meetingA,occ-meeting-a,2.0,3.0,1.25,0.0,0
2026-07-11,1,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-11,2,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,2,floor2,occ-floor2-01,1.0,1.0,1.25,0.0,0
2026-07-11,2,meetingA,occ-meeting-a,1.0,1.0,1.25,0.0,0
2026-07-11,2,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-11,3,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-11,3,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-11,3,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-11,3,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,4,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-11,4,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-11,4,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,4,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,5,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-11,5,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-11,5,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,5,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-11,6,floor1,occ-floor1-01,2.0,2.0,1.25,0.0,0
2026-07-11,6,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-11,6,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,6,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,7,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-11,7,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-11,7,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,7,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,8,floor1,occ-floor1-01,1.0,2.0,1.25,0.0,0
2026-07-11,8,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-11,8,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,8,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-11,9,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-11,9,floor2,occ-floor2-01,1.5,2.0,1.25,0.0,0
2026-07-11,9,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-11,9,meetingB,occ-meeting-b,1.0,2.0,1.25,0.0,0
2026-07-11,10,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,10,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-11,10,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,10,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-11,11,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-11,11,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-11,11,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,11,meetingB,occ-meeting-b,2.0,3.0,1.25,0.0,0
2026-07-11,12,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,12,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-11,12,meetingA,occ-meeting-a,1.5,3.0,1.25,0.0,0
2026-07-11,12,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-11,13,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,13,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,13,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-11,13,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-11,14,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,14,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,14,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,14,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-11,15,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-11,15,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-11,15,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-11,15,meetingB,occ-meeting-b,2.5,3.0,1.25,0.0,0
2026-07-11,16,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-11,16,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-11,16,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,16,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-11,17,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-11,17,floor2,occ-floor2-01,2.0,3.0,1.25,0.0,0
2026-07-11,17,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-11,17,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-11,18,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-11,18,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,18,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,18,meetingB,occ-meeting-b,2.0,3.0,1.25,0.0,0
2026-07-11,19,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-11,19,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,19,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
2026-07-11,19,meetingB,occ-meeting-b,2.0,3.0,1.25,0.0,0
2026-07-11,20,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-11,20,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-11,20,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,20,meetingB,occ-meeting-b,2.0,2.0,1.25,0.0,0
2026-07-11,21,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-11,21,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-11,21,meetingA,occ-meeting-a,0.5,1.0,1.25,0.0,0
2026-07-11,21,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-11,22,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-11,22,floor2,occ-floor2-01,2.0,2.0,1.25,0.0,0
2026-07-11,22,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-11,22,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-11,23,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-11,23,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-11,23,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-11,23,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-12,0,floor1,occ-floor1-01,1.5,3.0,1.25,0.0,0
2026-07-12,0,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-12,0,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,0,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-12,1,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-12,1,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,1,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,1,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-12,2,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-12,2,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-12,2,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
2026-07-12,2,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-12,3,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-12,3,floor2,occ-floor2-01,1.5,2.0,1.25,0.0,0
2026-07-12,3,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,3,meetingB,occ-meeting-b,1.0,1.0,1.25,0.0,0
2026-07-12,4,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,4,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-12,4,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,4,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-12,5,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,5,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-12,5,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,5,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-12,6,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-12,6,floor2,occ-floor2-01,2.0,3.0,1.25,0.0,0
2026-07-12,6,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-12,6,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-12,7,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,7,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-12,7,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-12,7,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-12,8,floor1,occ-floor1-01,1.0,2.0,1.25,0.0,0
2026-07-12,8,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-12,8,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,8,meetingB,occ-meeting-b,0.5,1.0,1.25,0.0,0
2026-07-12,9,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,9,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-12,9,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-12,9,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-12,10,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-12,10,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-12,10,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-12,10,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-12,11,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,11,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-12,11,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,11,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-12,12,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,12,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-12,12,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
